# rocket_logger v3.6 wait=10Hz fly=100Hz accel=16G(2048/G) gyro=2000dps(16.4/dps) sound=A1 boot=6
t_ms,ax,ay,az,gx,gy,gz,snd_min,snd_max
30484,-1282,-40,1587,14,18,-22,502,518
30494,-1287,-42,1568,11,22,-21,502,521
30504,-1281,-42,1607,10,24,-19,496,518
30514,-1288,-41,1581,19,18,-19,501,518
30524,-1291,-25,1567,19,25,-21,496,520
30534,-1282,-43,1587,9,14,-20,500,521
30544,-1264,-40,1578,17,7,-1,499,521
30554,-1250,-61,1558,18,13,-33,498,518
30567,-1281,-94,1542,8,16,-26,505,505
30574,-1274,-5,1600,21,20,-13,509,509
30584,-1253,-108,1533,18,19,-24,499,526
30594,-1253,20,1603,-1,21,-24,499,519
30604,-1301,-71,1572,26,9,-24,500,516
30614,-1264,-86,1560,13,28,-17,499,520
30624,-1247,-13,1603,13,28,-24,501,520
30635,-1280,-71,1589,18,18,-20,498,526
30644,-1283,-49,1580,8,25,-16,496,522
30654,-1274,-70,1589,17,23,-25,496,523
30664,-1265,-49,1581,18,33,-17,503,518
30674,-1280,-40,1577,14,24,-12,502,519
30684,-1283,-36,1591,17,22,-12,499,521
30694,-1279,-29,1590,10,28,-13,501,516
30704,-1284,-15,1583,16,20,-19,497,526
30714,-1275,-44,1583,13,18,-20,501,521
30724,-1273,-39,1573,7,12,-27,499,520
30734,-1278,-32,1560,11,13,-23,502,519
30744,-1295,-50,1582,10,10,-28,498,520
30754,-1267,-34,1593,5,12,-25,500,521
30764,-1291,-73,1582,13,15,-22,500,519
30774,-1272,-33,1575,12,10,-26,502,521
30784,-1258,-50,1592,10,13,-18,503,517
30794,-1273,-41,1592,12,9,-22,500,521
30804,-1266,-43,1581,15,19,-18,498,521
30814,-1267,-48,1572,14,17,-18,498,520
30824,-1277,-45,1570,12,25,-18,495,522
30834,-1274,-48,1605,13,20,-13,502,523
30844,-1285,-55,1591,14,19,-17,498,522
30854,-1286,-46,1567,13,12,-17,498,527
30864,-1274,-36,1586,12,21,-15,497,520
30874,-1275,-40,1563,17,28,-18,501,518
30884,-1281,-45,1584,12,4,-19,498,523
30894,-1265,-20,1586,16,22,-22,502,517
30904,-1269,-47,1580,16,7,-19,487,526
30914,-1277,-36,1600,12,14,-21,496,530
30924,-1285,-53,1570,10,18,-21,492,524
30934,-1287,-34,1589,8,11,-23,495,525
30944,-1264,-52,1585,14,24,-17,489,526
30954,-1266,-52,1587,14,12,-15,498,530
30964,-1267,-48,1583,15,17,-23,490,527
30974,-1256,-47,1562,19,21,-20,485,531
30984,-1268,-58,1599,11,9,-15,498,520
30994,-1278,-50,1579,17,17,-17,491,531
31004,-1284,-43,1584,10,30,-18,487,522
31014,-1292,-53,1587,11,28,-18,494,523
31024,-1249,-46,1544,18,34,-14,499,527
31034,-1262,-29,1580,12,36,-20,494,522
31044,-1282,-40,1580,21,18,-22,492,525
31054,-1285,-46,1580,11,11,-15,494,525
31068,-1260,-30,1562,12,11,-20,502,502
31075,-1281,-39,1567,13,16,-23,512,512
31084,-1282,-32,1574,15,4,-14,496,531
31094,-1267,-41,1572,11,16,-17,493,523
31104,-1261,-44,1568,7,14,-22,493,523
31114,-1281,-43,1575,15,20,-30,495,522
31124,-1278,-55,1587,10,17,-23,496,524
31134,-1265,-48,1562,8,15,-22,477,529
31144,-1264,-41,1570,14,25,-20,469,541
31154,-1275,-53,1585,13,16,-25,474,535
31164,-1273,-44,1594,10,9,-13,481,523
31174,-1280,-34,1592,13,9,-23,495,528
31184,-1286,-53,1571,18,18,-23,499,526
31194,-1273,-54,1586,13,29,-18,495,522
31204,-1284,-41,1578,12,29,-18,494,520
31214,-1274,-42,1591,13,18,-19,497,522
31224,-1278,-55,1595,17,20,-19,499,527
31234,-1267,-43,1583,10,25,-19,498,521
31244,-1288,-36,1578,10,20,-24,497,523
31254,-1272,-54,1567,11,16,-17,496,525
31264,-1267,-37,1575,15,14,-21,492,528
31275,-1284,-42,1583,15,15,-15,498,521
31284,-1274,-32,1594,10,12,-17,497,518
31294,-1283,-40,1583,10,17,-17,487,524
31304,-1279,-54,1585,8,19,-29,487,527
31314,-1285,-55,1585,14,13,-12,484,526
31324,-1270,-53,1557,16,23,-24,480,551
31334,-1251,-42,1588,11,25,-24,491,531
31344,-1253,-47,1579,13,25,-18,490,526
31354,-1261,-41,1583,16,15,-18,486,522
31364,-1269,-58,1578,13,9,-22,483,531
31374,-1264,-32,1573,18,20,-22,499,521
31384,-1284,-52,1584,11,33,-19,497,522
31394,-1279,-44,1591,19,15,-18,492,522
31404,-1281,-42,1583,12,36,-21,496,524
31414,-1275,-51,1586,11,27,-12,498,524
31424,-1284,-56,1581,13,25,-20,497,519
31434,-1278,-55,1560,15,23,-15,499,522
31444,-1267,-37,1576,18,12,-13,497,520
31454,-1272,-46,1573,16,14,-20,503,521
31464,-1289,-29,1564,11,22,-18,500,528
31474,-1271,-39,1581,14,12,-25,500,524
31484,-1276,-33,1590,13,17,-23,498,522
31494,-1282,-63,1587,10,19,-23,502,521
31504,-1271,-55,1584,12,8,-19,497,520
31514,-1286,-44,1580,14,26,-25,496,521
31524,-1270,-46,1585,11,19,-19,501,521
31534,-1268,-60,1598,21,29,-18,493,521
31544,-1268,-60,1576,15,18,-18,500,522
31554,-1263,-61,1575,14,19,-16,501,520
31567,-1285,-46,1585,9,11,-15,509,509
31575,-1277,-53,1579,16,26,-18,506,506
31584,-1269,-42,1579,12,23,-12,501,523
31594,-1271,-34,1591,16,21,-15,496,519
31604,-1290,-29,1583,10,16,-18,501,518
31614,-1277,-45,1572,12,15,-18,501,526
31624,-1271,-30,1599,10,17,-17,501,517
31634,-1282,-31,1584,8,24,-19,499,519
31644,-1265,-40,1582,10,20,-24,499,526
31654,-1280,-53,1575,18,15,-25,499,521
31664,-1276,-50,1567,15,35,-23,498,521
31674,-1252,-41,1583,16,26,-18,498,526
31684,-1288,-36,1598,15,21,-23,498,524
31694,-1263,-45,1561,12,19,-17,499,523
31704,-1264,-36,1581,15,20,-19,501,522
31714,-1278,-50,1581,12,19,-22,497,521
31724,-1267,-43,1594,11,25,-20,500,523
31734,-1279,-46,1579,12,16,-19,497,524
31744,-1273,-44,1577,9,20,-13,496,520
31754,-1272,-41,1592,13,23,-19,500,521
31771,-1271,-30,1564,13,26,-22,512,512
31774,-1281,-30,1570,15,19,-15,502,502
31784,-1274,-41,1573,17,25,-23,497,523
31794,-1272,-37,1584,10,22,-19,499,519
31804,-1279,-42,1579,10,20,-13,499,527
31814,-1272,-43,1593,17,19,-19,497,520
31824,-1285,-40,1585,11,22,-21,499,523
31834,-1289,-50,1572,12,20,-19,502,521
31844,-1272,-33,1591,5,19,-19,497,522
31854,-1282,-37,1579,13,12,-15,500,524
31864,-1275,-47,1590,13,18,-17,499,520
31874,-1283,-49,1596,17,22,-25,499,519
31884,-1280,-39,1595,9,31,-13,503,517
31894,-1259,-44,1571,15,12,-19,496,521
31904,-1267,-49,1592,15,19,-15,500,521
31915,-1277,-61,1597,15,23,-15,497,522
31924,-1279,-47,1582,13,21,-19,500,520
31934,-1277,-39,1587,12,28,-13,500,522
31944,-1266,-41,1592,17,17,-22,497,519
31954,-1275,-47,1577,17,7,-15,498,523
31964,-1280,-44,1599,14,16,-19,501,519
31974,-1286,-41,1574,12,24,-19,500,522
31984,-1276,-47,1576,16,24,-17,496,527
31994,-1274,-41,1594,13,11,-19,500,522
32004,-1279,-43,1570,14,21,-18,491,530
32014,-1261,-40,1596,15,10,-18,501,524
32024,-1269,-40,1588,10,20,-15,498,522
32034,-1269,-46,1581,16,9,-17,500,519
32044,-1272,-49,1584,14,21,-19,501,518
32054,-1279,-38,1576,11,25,-18,499,520
32067,-1283,-37,1570,15,21,-20,512,512
32074,-1280,-41,1586,9,18,-23,507,507
32084,-1267,-53,1571,9,24,-29,498,523
32094,-1269,-33,1600,13,28,-19,498,520
32104,-1286,-45,1571,11,18,-24,495,522
32114,-1274,-32,1578,12,18,-24,499,519
32124,-1282,-42,1586,8,16,-14,500,520
32134,-1287,-55,1583,15,21,-22,498,522
32144,-1274,-46,1572,13,8,-22,497,523
32154,-1281,-38,1591,12,13,-23,498,518
32164,-1281,-40,1572,14,18,-18,497,519
32174,-1268,-37,1574,20,22,-19,498,518
32184,-1276,-44,1583,15,13,-16,498,522
32194,-1289,-43,1590,5,23,-25,500,524
32204,-1269,-30,1573,13,18,-26,497,522
32214,-1268,-51,1581,15,22,-17,496,524
32224,-1284,-38,1574,12,13,-22,498,520
32234,-1267,-49,1578,8,10,-19,499,522
32244,-1267,-41,1577,10,23,-25,500,524
32254,-1272,-47,1592,17,30,-20,501,524
32264,-1249,-38,1591,15,16,-23,503,521
32274,-1275,-45,1579,15,12,-13,496,521
32284,-1278,-43,1570,17,21,-19,495,523
32294,-1266,-60,1592,11,24,-16,495,524
32304,-1270,-46,1586,9,18,-18,498,520
32314,-1271,-45,1593,17,14,-18,495,525
32324,-1278,-46,1585,16,23,-18,497,523
32334,-1276,-43,1568,15,15,-20,498,525
32344,-1279,-46,1573,13,29,-22,497,519
32354,-1290,-41,1569,16,30,-16,500,521
32364,-1269,-45,1581,15,15,-11,499,522
32374,-1272,-38,1583,19,19,-20,500,521
32384,-1284,-40,1583,16,14,-20,502,516
32394,-1277,-30,1585,11,15,-12,498,520
32404,-1274,-31,1585,17,14,-19,502,518
32414,-1278,-42,1579,12,19,-23,500,520
32424,-1272,-38,1593,12,7,-19,500,521
32434,-1291,-40,1576,10,13,-22,500,523
32444,-1278,-41,1568,10,9,-26,497,521
32454,-1257,-41,1584,13,16,-21,498,520
32464,-1266,-46,1597,13,28,-26,501,521
32474,-1274,-51,1585,8,19,-25,498,518
32484,-1255,-48,1582,16,4,-21,501,518
32494,-1286,-47,1575,18,29,-16,493,528
32504,-1267,-49,1572,17,17,-24,493,525
32514,-1267,-54,1584,16,22,-15,498,521
32524,-1262,-37,1587,15,21,-22,501,522
32534,-1268,-46,1575,16,23,-24,503,523
32544,-1269,-53,1579,13,19,-20,496,524
32555,-1279,-44,1585,12,28,-22,497,523
32568,-1283,-42,1579,16,19,-22,515,515
32575,-1266,-28,1567,15,23,-24,518,518
32584,-1280,-41,1581,9,18,-22,495,523
32594,-1269,-42,1586,10,11,-24,497,520
32604,-1275,-49,1590,10,27,-20,500,518
32614,-1267,-41,1586,14,3,-21,499,520
32624,-1270,-54,1577,8,13,-21,499,521
32634,-1268,-48,1593,5,15,-20,482,524
32644,-1257,-43,1561,7,19,-23,480,529
32654,-1267,-39,1580,6,19,-17,478,534
32664,-1276,-50,1596,12,24,-16,480,556
32674,-1258,-41,1579,17,25,-16,473,544
32684,-1266,-53,1586,16,20,-20,464,557
32694,-1275,-50,1599,20,23,-18,459,548
32704,-1273,-45,1576,16,16,-15,468,550
32714,-1277,-46,1594,14,34,-17,475,549
32724,-1260,-34,1567,10,30,-17,458,547
32734,-1267,-39,1603,15,29,-21,472,546
32744,-1275,-45,1579,15,26,-15,474,546
32754,-1279,-25,1578,15,23,-21,472,556
32764,-1286,-29,1577,8,22,-22,472,545
32774,-1275,-38,1575,11,21,-20,467,553
32784,-1276,-41,1595,14,22,-25,470,555
32794,-1283,-39,1592,13,16,-24,471,552
32804,-1264,-43,1578,11,13,-21,460,556
32814,-1283,-46,1583,15,12,-18,460,547
32824,-1261,-53,1586,14,18,-24,467,557
32834,-1270,-55,1596,13,17,-19,466,548
32844,-1269,-46,1602,9,11,-21,463,555
32854,-1270,-54,1575,9,31,-22,467,553
32864,-1281,-57,1584,16,19,-18,463,560
32874,-1268,-47,1580,13,18,-23,458,556
32884,-1275,-48,1573,12,16,-16,454,560
32894,-1287,-47,1592,16,27,-19,470,562
32904,-1283,-49,1582,13,16,-19,465,558
32914,-1292,-47,1558,9,19,-19,472,556
32924,-1292,-35,1562,13,25,-24,465,546
32934,-1282,-41,1568,12,22,-18,457,552
32944,-1285,-32,1589,14,18,-18,466,556
32954,-1272,-39,1590,17,10,-17,460,552
32964,-1274,-32,1573,12,3,-23,462,552
32974,-1275,-42,1567,12,13,-22,464,552
32984,-1266,-49,1585,11,13,-24,476,537
32994,-1269,-67,1584,12,15,-25,465,547
33004,-1281,-45,1584,11,14,-15,455,558
33014,-1271,-48,1572,13,14,-25,457,555
33024,-1284,-60,1582,10,22,-22,462,552
33034,-1268,-49,1576,15,25,-18,459,541
33044,-1257,-50,1592,15,19,-18,484,539
33054,-1256,-46,1563,21,16,-15,479,538
33064,-1276,-37,1601,17,20,-22,481,527
33078,-1274,-35,1580,14,32,-17,509,509
33085,-1267,-45,1578,16,20,-18,506,506
33094,-1268,-39,1574,14,17,-22,497,526
33104,-1293,-45,1578,14,20,-19,498,524
33114,-1284,-50,1584,11,14,-21,495,521
33124,-1271,-36,1582,15,20,-17,500,521
33134,-1284,-41,1568,14,23,-19,501,522
33144,-1276,-43,1567,14,12,-23,501,519
33154,-1258,-36,1580,11,22,-24,502,521
33164,-1278,-47,1564,9,19,-23,499,522
33174,-1277,-46,1586,17,8,-19,503,518
33184,-1264,-41,1571,13,15,-22,502,520
33195,-1275,-56,1598,14,23,-17,500,520
33204,-1263,-44,1600,13,25,-17,494,521
33214,-1268,-37,1599,13,13,-21,500,521
33224,-1287,-58,1565,16,29,-16,500,520
33234,-1276,-43,1585,14,19,-18,497,524
33244,-1281,-50,1590,16,22,-19,500,520
33254,-1274,-43,1570,13,15,-21,501,520
33264,-1270,-50,1593,16,23,-21,498,520
33274,-1283,-35,1586,14,20,-17,500,523
33284,-1281,-32,1583,13,18,-20,496,521
33294,-1275,-29,1583,12,15,-25,497,520
33304,-1290,-35,1562,10,17,-14,500,522
33314,-1268,-35,1582,9,25,-17,496,528
33324,-1283,-40,1576,20,24,-25,500,523
33334,-1272,-47,1575,9,19,-22,500,520
33344,-1255,-50,1591,12,20,-20,499,521
33354,-1272,-37,1579,13,12,-17,500,522
33364,-1272,-45,1594,15,18,-10,494,522
33374,-1288,-41,1573,15,12,-17,500,519
33384,-1279,-58,1573,13,28,-16,498,522
33394,-1269,-48,1573,16,14,-25,501,519
33404,-1267,-46,1572,13,17,-21,497,524
33414,-1279,-38,1598,17,27,-21,496,523
33424,-1271,-46,1571,13,24,-17,498,521
33434,-1286,-38,1592,16,11,-22,498,518
33444,-1272,-41,1572,11,24,-15,499,521
33454,-1280,-32,1583,16,13,-13,502,519
33464,-1279,-37,1577,15,18,-19,502,523
33474,-1278,-37,1579,12,23,-26,499,521
33484,-1267,-44,1573,11,24,-24,500,521
33494,-1277,-38,1584,14,37,-24,496,522
33504,-1287,-46,1580,13,17,-23,500,519
33514,-1270,-38,1588,15,19,-23,500,523
33524,-1268,-41,1587,13,20,-22,500,522
33534,-1282,-42,1581,15,18,-26,498,523
33544,-1273,-44,1582,14,14,-20,495,522
33554,-1277,-47,1565,12,10,-19,497,522
33564,-1269,-39,1584,12,28,-18,501,520
33577,-1269,-45,1594,15,24,-22,513,513
33585,-1276,-39,1574,9,10,-23,516,516
33594,-1276,-41,1570,15,20,-23,499,520
33604,-1268,-44,1591,16,16,-24,497,520
33614,-1270,-54,1593,12,23,-21,496,521
33624,-1277,-55,1592,11,17,-17,501,525
33634,-1267,-34,1580,12,11,-19,492,526
33644,-1282,-31,1571,15,22,-22,495,520
33654,-1284,-52,1591,11,16,-17,496,523
33664,-1280,-40,1602,14,24,-15,497,519
33674,-1272,-46,1586,16,17,-18,495,525
33684,-1285,-40,1581,17,20,-21,499,522
33694,-1268,-43,1576,11,13,-26,493,524
33704,-1278,-37,1577,17,16,-21,491,522
33714,-1267,-43,1579,16,19,-17,494,527
33724,-1286,-38,1586,16,15,-17,493,525
33734,-1270,-43,1597,12,18,-21,494,527
33744,-1285,-56,1585,18,24,-21,482,528
33754,-1286,-42,1573,10,24,-21,483,527
33764,-1276,-40,1601,15,15,-16,489,529
33774,-1273,-35,1583,15,14,-21,488,527
33784,-1279,-45,1587,19,19,-19,487,535
33794,-1276,-48,1583,16,19,-18,488,530
33804,-1274,-38,1580,10,22,-21,491,528
33821,-1283,-58,1571,11,14,-18,509,509
33824,-1284,-51,1582,17,26,-18,513,513
33835,-1279,-38,1601,15,16,-23,486,534
33844,-1265,-35,1587,19,13,-21,489,531
33854,-1270,-36,1566,16,16,-21,489,534
33864,-1274,-37,1593,16,15,-22,485,532
33874,-1277,-37,1573,14,14,-18,487,533
33884,-1277,-42,1600,13,13,-26,487,531
33894,-1284,-36,1565,9,17,-21,490,529
33904,-1262,-46,1580,13,12,-20,491,529
33914,-1273,-47,1576,15,20,-20,487,529
33924,-1262,-46,1590,17,22,-24,486,526
33934,-1264,-33,1581,15,28,-20,489,535
33944,-1262,-51,1581,10,23,-18,481,526
33954,-1270,-41,1596,13,14,-23,481,526
33964,-1271,-43,1582,13,23,-24,483,530
33974,-1274,-43,1597,18,14,-17,488,530
33984,-1258,-49,1589,20,28,-19,487,527
33994,-1295,-50,1571,18,22,-15,479,530
34004,-1283,-38,1583,15,14,-15,488,532
34014,-1271,-59,1599,14,21,-16,484,526
34024,-1283,-50,1580,13,10,-13,481,527
34034,-1274,-42,1576,11,21,-21,489,526
34044,-1281,-27,1595,16,21,-19,492,522
34054,-1276,-53,1596,16,20,-26,493,528
34064,-1273,-55,1591,15,24,-21,493,528
34081,-1272,-40,1573,13,25,-24,507,507
34088,-1256,-46,1572,12,8,-24,505,505
34094,-1273,-49,1585,15,13,-25,498,522
34104,-1267,-38,1584,16,25,-22,493,523
34114,-1285,-34,1575,15,22,-17,497,521
34124,-1270,-57,1587,11,16,-19,494,526
34134,-1260,-22,1579,13,22,-17,496,521
34144,-1283,-52,1585,14,25,-24,500,520
34154,-1277,-40,1577,10,17,-15,500,523
34164,-1290,-41,1592,16,25,-17,496,524
34174,-1270,-41,1585,17,23,-21,500,519
34184,-1266,-34,1601,12,22,-24,502,519
34194,-1284,-42,1577,14,29,-19,501,519
34204,-1277,-32,1593,14,18,-21,499,526
34214,-1279,-49,1590,11,24,-24,496,522
34224,-1273,-36,1568,11,21,-18,499,517
34234,-1277,-50,1576,17,11,-21,497,521
34244,-1280,-48,1586,13,11,-16,501,518
34254,-1278,-62,1569,10,23,-27,497,524
34264,-1292,-42,1592,9,12,-23,498,521
34274,-1280,-28,1598,15,15,-20,500,523
34284,-1280,-51,1572,15,20,-15,499,522
34294,-1268,-30,1580,14,20,-25,498,520
34304,-1278,-43,1575,10,8,-20,499,522
34314,-1274,-52,1576,11,22,-20,496,520
34324,-1266,-54,1583,14,22,-25,502,522
34334,-1270,-56,1551,17,17,-22,503,519
34344,-1263,-46,1577,14,14,-19,497,519
34354,-1275,-46,1579,17,16,-14,501,520
34364,-1287,-48,1592,19,10,-28,501,519
34374,-1255,-50,1578,16,23,-16,499,521
34384,-1264,-50,1594,13,20,-18,496,522
34394,-1273,-29,1569,9,28,-16,499,521
34404,-1265,-39,1580,8,23,-12,499,520
34414,-1279,-39,1590,15,21,-15,496,522
34424,-1273,-30,1576,14,33,-21,501,523
34434,-1267,-44,1582,13,16,-19,501,520
34444,-1290,-39,1586,13,20,-19,501,519
34454,-1288,-46,1571,12,13,-20,503,518
34464,-1285,-31,1585,9,12,-20,499,517
34475,-1281,-43,1584,14,23,-27,493,518
34484,-1273,-45,1577,13,14,-15,502,520
34494,-1268,-39,1572,10,19,-19,498,519
34504,-1275,-49,1579,16,15,-16,495,520
34514,-1272,-52,1571,10,17,-26,496,521
34524,-1275,-47,1582,19,14,-24,498,518
34534,-1289,-48,1574,14,18,-13,502,521
34544,-1274,-47,1597,14,23,-27,499,521
34554,-1268,-53,1592,19,20,-20,501,519
34564,-1281,-49,1594,15,23,-13,499,522
34577,-1265,-33,1571,10,26,-19,516,516
34587,-1285,-36,1581,13,15,-20,505,505
34594,-1282,-38,1571,17,16,-16,501,520
34604,-1277,-32,1586,16,12,-20,501,520
34614,-1285,-34,1592,12,14,-23,498,521
34624,-1276,-38,1581,14,15,-25,499,525
34634,-1277,-42,1558,5,12,-25,495,523
34644,-1266,-44,1580,10,18,-22,495,523
34654,-1281,-47,1579,13,20,-22,491,521
34664,-1274,-49,1596,10,16,-23,484,529
34674,-1289,-50,1603,11,15,-19,491,535
34684,-1272,-40,1606,10,21,-16,486,536
34694,-1278,-38,1587,16,23,-21,482,537
34704,-1266,-50,1581,17,15,-18,478,532
34714,-1256,-39,1577,15,20,-22,481,533
34724,-1288,-43,1567,16,25,-16,481,534
34734,-1284,-58,1571,15,12,-12,469,533
34744,-1276,-34,1594,12,20,-21,471,543
34754,-1265,-52,1573,11,19,-17,478,545
34764,-1257,-41,1590,10,17,-22,457,545
34774,-1267,-39,1582,10,29,-12,457,538
34784,-1291,-37,1569,12,21,-21,463,539
34794,-1263,-40,1596,13,22,-19,459,539
34804,-1275,-49,1569,11,15,-22,463,545
34814,-1297,-50,1569,8,11,-20,462,545
34824,-1278,-43,1587,13,12,-24,471,543
34834,-1281,-32,1584,14,16,-23,467,548
34844,-1273,-51,1579,15,17,-17,468,541
34854,-1265,-45,1592,12,18,-25,472,541
34864,-1257,-51,1606,13,23,-23,477,536
34874,-1273,-48,1579,14,7,-22,482,536
34884,-1259,-44,1584,12,23,-25,499,520
34894,-1276,-53,1583,11,23,-19,501,518
34904,-1264,-51,1578,15,21,-14,500,518
34914,-1269,-41,1565,19,24,-15,500,518
34924,-1280,-48,1574,21,18,-19,501,518
34934,-1274,-31,1585,11,8,-20,502,522
34944,-1281,-31,1586,16,25,-20,501,518
34954,-1277,-38,1558,13,26,-17,499,519
34964,-1270,-47,1553,14,27,-19,501,520
34974,-1268,-47,1570,16,14,-21,500,521
34984,-1263,-42,1579,7,16,-21,493,525
34994,-1260,-28,1583,11,12,-20,495,527
35004,-1285,-47,1582,12,14,-22,495,528
35014,-1265,-44,1591,12,17,-25,497,527
35024,-1275,-55,1602,15,23,-18,489,522
35034,-1273,-42,1584,13,22,-18,498,526
35044,-1275,-54,1569,22,11,-18,492,527
35054,-1292,-44,1583,21,18,-19,499,521
35064,-1275,-46,1576,15,26,-25,500,522
35078,-1279,-59,1568,16,24,-16,510,510
35085,-1271,-49,1584,7,22,-12,502,502
35094,-1278,-28,1596,11,21,-16,501,515
35104,-1272,-51,1593,14,23,-17,491,521
35115,-1292,-31,1561,14,12,-19,495,522
35124,-1283,-41,1584,17,11,-17,500,521
35134,-1279,-43,1573,10,21,-16,499,519
35144,-1282,-36,1576,11,5,-20,500,522
35154,-1278,-39,1566,14,25,-23,501,520
35164,-1270,-34,1604,14,9,-28,498,521
35174,-1263,-52,1575,14,20,-21,494,524
35184,-1274,-34,1582,7,19,-16,503,522
35194,-1275,-40,1586,12,24,-27,500,520
35204,-1280,-46,1594,13,20,-27,499,520
35214,-1272,-48,1571,16,20,-21,499,520
35224,-1280,-42,1583,9,15,-21,503,518
35234,-1263,-59,1573,10,14,-20,500,521
35244,-1283,-42,1591,16,27,-21,493,520
35254,-1283,-44,1577,14,27,-20,495,521
35264,-1279,-38,1583,10,22,-18,503,521
35274,-1262,-47,1591,15,21,-13,499,524
35284,-1281,-52,1577,13,15,-15,492,518
35294,-1283,-41,1593,20,10,-18,491,522
35304,-1285,-40,1589,11,18,-22,487,525
35314,-1265,-38,1589,15,22,-25,492,525
35324,-1276,-25,1600,15,10,-24,493,520
35334,-1263,-32,1597,11,15,-22,499,518
35344,-1270,-49,1575,22,22,-24,499,522
35354,-1273,-36,1591,6,13,-17,501,517
35364,-1278,-39,1593,9,23,-19,500,519
35374,-1269,-43,1581,14,26,-14,496,522
35384,-1254,-43,1577,13,15,-19,497,526
35394,-1276,-44,1580,14,19,-15,499,521
35404,-1271,-42,1584,13,24,-18,502,522
35414,-1278,-45,1582,14,10,-18,500,519
35424,-1270,-34,1579,16,22,-18,498,520
35434,-1283,-59,1574,19,19,-18,502,521
35444,-1274,-29,1580,8,30,-16,502,523
35454,-1287,-46,1581,17,30,-22,501,522
35464,-1278,-48,1554,9,21,-20,483,545
35474,-1292,-15,1600,19,13,-16,454,545
35484,-1303,-59,1580,18,24,-18,459,548
35494,-1275,-27,1575,8,12,-20,444,556
35504,-1276,-42,1583,12,22,-18,449,574
35514,-1276,-57,1559,15,23,-20,454,570
35524,-1262,-30,1586,13,25,-14,463,561
